tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2017,2,30977,30529,"Chicago, IL","Hartford, CT",13232,10529,MDW,BDL,783,167,257.07,WN,0.9572,256.27,WN,0.9572,256.27,"Chicago, IL
(41.775002, -87.696388)","Hartford, CT
(41.765775, -72.673356)",201721323210529MDWBDL
Table 1a,2017,2,30977,30693,"Chicago, IL","Nashville, TN",13232,10693,MDW,BNA,409,728,205.39,WN,0.9903,204.93,WN,0.9903,204.93,"Chicago, IL
(41.775002, -87.696388)","Nashville, TN
(36.166687, -86.779932)",201721323210693MDWBNA
Table 1a,2017,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,10800,MDW,BUR,1751,43,264.79,WN,0.9923,263.68,WN,0.9923,263.68,"Chicago, IL
(41.775002, -87.696388)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721323210800MDWBUR
Table 1a,2017,2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,10821,MDW,BWI,622,1171,177.91,WN,0.9814,177.71,WN,0.9814,177.71,"Chicago, IL
(41.775002, -87.696388)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721323210821MDWBWI
Table 1a,2017,2,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13232,10874,MDW,CAK,343,2,247.82,DL,1,247.82,DL,1,247.82,"Chicago, IL
(41.775002, -87.696388)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721323210874MDWCAK
Table 1a,2017,2,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13232,11042,MDW,CLE,343,398,177.16,WN,0.9928,176.96,WN,0.9928,176.96,"Chicago, IL
(41.775002, -87.696388)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721323211042MDWCLE
Table 1a,2017,2,30977,31066,"Chicago, IL","Columbus, OH",13232,11066,MDW,CMH,296,465,182.59,WN,0.992,182.35,WN,0.992,182.35,"Chicago, IL
(41.775002, -87.696388)","Columbus, OH
(39.962649, -82.996216)",201721323211066MDWCMH
Table 1a,2017,2,30977,33105,"Chicago, IL","Cincinnati, OH",13232,11193,MDW,CVG,264,80,107.86,WN,0.9904,107.11,WN,0.9904,107.11,"Chicago, IL
(41.775002, -87.696388)","Cincinnati, OH
(39.104427, -84.513808)",201721323211193MDWCVG
Table 1a,2017,2,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13232,11259,MDW,DAL,802,1210,171.02,WN,0.9981,170.96,WN,0.9981,170.96,"Chicago, IL
(41.775002, -87.696388)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721323211259MDWDAL
Table 1a,2017,2,30977,31267,"Chicago, IL","Dayton, OH",13232,11267,MDW,DAY,240,46,135.17,WN,0.9928,134.99,WN,0.9928,134.99,"Chicago, IL
(41.775002, -87.696388)","Dayton, OH
(39.760982, -84.192203)",201721323211267MDWDAY
Table 1a,2017,2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,11278,MDW,DCA,622,980,169.31,WN,0.9872,168.77,WN,0.9872,168.77,"Chicago, IL
(41.775002, -87.696388)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721323211278MDWDCA
Table 1a,2017,2,30977,30325,"Chicago, IL","Denver, CO",13232,11292,MDW,DEN,895,1380,164.96,WN,0.9921,164.68,WN,0.9921,164.68,"Chicago, IL
(41.775002, -87.696388)","Denver, CO
(39.738453, -104.984853)",201721323211292MDWDEN
Table 1a,2017,2,30977,31423,"Chicago, IL","Des Moines, IA",13232,11423,MDW,DSM,306,11,230.06,WN,0.7551,225.56,WN,0.7551,225.56,"Chicago, IL
(41.775002, -87.696388)","Des Moines, IA
(41.588822, -93.620309)",201721323211423MDWDSM
Table 1a,2017,2,30977,31295,"Chicago, IL","Detroit, MI",13232,11433,MDW,DTW,235,405,169.58,WN,0.5604,162.84,WN,0.5604,162.84,"Chicago, IL
(41.775002, -87.696388)","Detroit, MI
(42.332916, -83.047853)",201721323211433MDWDTW
Table 1a,2017,2,30977,30615,"Chicago, IL","El Paso, TX",13232,11540,MDW,ELP,1237,78,239.21,WN,0.9705,236.79,WN,0.9705,236.79,"Chicago, IL
(41.775002, -87.696388)","El Paso, TX
(31.76006, -106.492257)",201721323211540MDWELP
Table 1a,2017,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,11618,MDW,EWR,773,758,168.69,WN,0.9851,168.31,WN,0.9851,168.31,"Chicago, IL
(41.775002, -87.696388)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721323211618MDWEWR
Table 1a,2017,2,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13232,11697,MDW,FLL,1197,818,157.69,WN,0.966,156.94,WN,0.966,156.94,"Chicago, IL
(41.775002, -87.696388)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721323211697MDWFLL
Table 1a,2017,2,30977,31871,"Chicago, IL","Greenville/Spartanburg, SC",13232,11996,MDW,GSP,577,35,218.32,WN,0.6511,200.89,WN,0.6511,200.89,"Chicago, IL
(41.775002, -87.696388)","Greenville/Spartanburg, SC
(44.513288, -88.013256)",201721323211996MDWGSP
Table 1a,2017,2,30977,31453,"Chicago, IL","Houston, TX",13232,12191,MDW,HOU,945,1205,164.69,WN,0.9947,164.44,WN,0.9947,164.44,"Chicago, IL
(41.775002, -87.696388)","Houston, TX
(29.760803, -95.369506)",201721323212191MDWHOU
Table 1a,2017,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12197,MDW,HPN,773,1,290.47,DL,0.8571,289.37,DL,0.8571,289.37,"Chicago, IL
(41.775002, -87.696388)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721323212197MDWHPN
Table 1a,2017,2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,12264,MDW,IAD,622,17,206.21,DL,0.543,226.48,WN,0.4371,181.74,"Chicago, IL
(41.775002, -87.696388)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721323212264MDWIAD
Table 1a,2017,2,30977,31453,"Chicago, IL","Houston, TX",13232,12266,MDW,IAH,945,11,175.48,DL,0.9709,174.58,DL,0.9709,174.58,"Chicago, IL
(41.775002, -87.696388)","Houston, TX
(29.760803, -95.369506)",201721323212266MDWIAH
Table 1a,2017,2,30977,30928,"Chicago, IL","Wichita, KS",13232,12278,MDW,ICT,589,23,195.04,WN,0.9471,196.27,DL,0.0385,149.59,"Chicago, IL
(41.775002, -87.696388)","Wichita, KS
(39.960481, -75.605214)",201721323212278MDWICT
Table 1a,2017,2,30977,32337,"Chicago, IL","Indianapolis, IN",13232,12339,MDW,IND,177,43,133.92,WN,1,133.92,WN,1,133.92,"Chicago, IL
(41.775002, -87.696388)","Indianapolis, IN
(39.76845, -86.156212)",201721323212339MDWIND
Table 1a,2017,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12391,MDW,ISP,773,27,224.73,WN,0.9959,225.15,WN,0.9959,225.15,"Chicago, IL
(41.775002, -87.696388)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721323212391MDWISP
Table 1a,2017,2,30977,31136,"Chicago, IL","Jacksonville, FL",13232,12451,MDW,JAX,864,174,238.03,WN,0.8797,231.85,WN,0.8797,231.85,"Chicago, IL
(41.775002, -87.696388)","Jacksonville, FL
(30.325968, -81.65676)",201721323212451MDWJAX
Table 1a,2017,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12478,MDW,JFK,773,5,207.99,DL,0.9348,211.98,DL,0.9348,211.98,"Chicago, IL
(41.775002, -87.696388)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721323212478MDWJFK
Table 1a,2017,2,30977,32211,"Chicago, IL","Las Vegas, NV",13232,12889,MDW,LAS,1521,1669,181.97,WN,0.9914,181.74,WN,0.9914,181.74,"Chicago, IL
(41.775002, -87.696388)","Las Vegas, NV
(36.169202, -115.140597)",201721323212889MDWLAS
Table 1a,2017,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12892,MDW,LAX,1751,1131,195.13,WN,0.9728,194.23,WN,0.9728,194.23,"Chicago, IL
(41.775002, -87.696388)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721323212892MDWLAX
Table 1a,2017,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12953,MDW,LGA,773,1017,154.15,WN,0.9876,153.52,WN,0.9876,153.52,"Chicago, IL
(41.775002, -87.696388)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721323212953MDWLGA
Table 1a,2017,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12954,MDW,LGB,1751,5,221.91,WN,1,221.91,WN,1,221.91,"Chicago, IL
(41.775002, -87.696388)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721323212954MDWLGB
Table 1a,2017,2,30977,32600,"Chicago, IL","Little Rock, AR",13232,12992,MDW,LIT,552,41,234.9,WN,0.9151,230.72,WN,0.9151,230.72,"Chicago, IL
(41.775002, -87.696388)","Little Rock, AR
(34.748745, -92.275105)",201721323212992MDWLIT
Table 1a,2017,2,30977,33198,"Chicago, IL","Kansas City, MO",13232,13198,MDW,MCI,405,836,189.19,WN,0.9907,189.23,WN,0.9907,189.23,"Chicago, IL
(41.775002, -87.696388)","Kansas City, MO
(39.099792, -94.578559)",201721323213198MDWMCI
Table 1a,2017,2,30977,31454,"Chicago, IL","Orlando, FL",13232,13204,MDW,MCO,1005,1824,149.59,WN,0.979,148.96,WN,0.979,148.96,"Chicago, IL
(41.775002, -87.696388)","Orlando, FL
(28.538331, -81.378879)",201721323213204MDWMCO
Table 1a,2017,2,30977,32070,"Chicago, IL","Harrisburg, PA",13232,13230,MDW,MDT,594,3,316.16,DL,1,316.16,DL,1,316.16,"Chicago, IL
(41.775002, -87.696388)","Harrisburg, PA
(40.259572, -76.881821)",201721323213230MDWMDT
Table 1a,2017,2,30977,33244,"Chicago, IL","Memphis, TN",13232,13244,MDW,MEM,491,199,165.77,WN,0.9491,162.09,WN,0.9491,162.09,"Chicago, IL
(41.775002, -87.696388)","Memphis, TN
(35.143378, -90.052136)",201721323213244MDWMEM
Table 1a,2017,2,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13232,13303,MDW,MIA,1197,13,169.44,DL,1,169.44,DL,1,169.44,"Chicago, IL
(41.775002, -87.696388)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721323213303MDWMIA
Table 1a,2017,2,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",13232,13487,MDW,MSP,349,1236,132.59,WN,0.594,121.4,WN,0.594,121.4,"Chicago, IL
(41.775002, -87.696388)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)",201721323213487MDWMSP
Table 1a,2017,2,30977,33495,"Chicago, IL","New Orleans, LA",13232,13495,MDW,MSY,837,575,174.47,WN,0.9759,173.99,WN,0.9759,173.99,"Chicago, IL
(41.775002, -87.696388)","New Orleans, LA
(29.950621, -90.074948)",201721323213495MDWMSY
Table 1a,2017,2,30977,31135,"Chicago, IL","Myrtle Beach, SC",13232,13577,MDW,MYR,753,10,179.12,DL,1,179.12,DL,1,179.12,"Chicago, IL
(41.775002, -87.696388)","Myrtle Beach, SC
(33.68785, -78.883852)",201721323213577MDWMYR
Table 1a,2017,2,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,13796,MDW,OAK,1855,467,243.07,WN,0.9958,242.57,WN,0.9958,242.57,"Chicago, IL
(41.775002, -87.696388)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721323213796MDWOAK
Table 1a,2017,2,30977,33851,"Chicago, IL","Oklahoma City, OK",13232,13851,MDW,OKC,693,141,171.7,WN,0.9743,171.4,WN,0.9743,171.4,"Chicago, IL
(41.775002, -87.696388)","Oklahoma City, OK
(35.468494, -97.521264)",201721323213851MDWOKC
Table 1a,2017,2,30977,33316,"Chicago, IL","Omaha, NE",13232,13871,MDW,OMA,423,355,186.48,WN,0.9913,186.32,WN,0.9913,186.32,"Chicago, IL
(41.775002, -87.696388)","Omaha, NE
(46.07035, -93.666319)",201721323213871MDWOMA
Table 1a,2017,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,13891,MDW,ONT,1751,206,235.55,WN,0.9973,235.2,WN,0.9973,235.2,"Chicago, IL
(41.775002, -87.696388)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721323213891MDWONT
Table 1a,2017,2,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",13232,13931,MDW,ORF,717,138,197.8,WN,0.9357,197.04,WN,0.9357,197.04,"Chicago, IL
(41.775002, -87.696388)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",201721323213931MDWORF
Table 1a,2017,2,30977,34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",13232,14027,MDW,PBI,1144,55,191.7,DL,0.5643,204.78,WN,0.4257,173.41,"Chicago, IL
(41.775002, -87.696388)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)",201721323214027MDWPBI
Table 1a,2017,2,30977,34057,"Chicago, IL","Portland, OR",13232,14057,MDW,PDX,1751,295,221.05,WN,0.9721,219.8,WN,0.9721,219.8,"Chicago, IL
(41.775002, -87.696388)","Portland, OR
(45.516018, -122.681425)",201721323214057MDWPDX
Table 1a,2017,2,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",13232,14098,MDW,PHF,717,2,225.29,DL,1,225.29,DL,1,225.29,"Chicago, IL
(41.775002, -87.696388)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)",201721323214098MDWPHF
Table 1a,2017,2,30977,34100,"Chicago, IL","Philadelphia, PA",13232,14100,MDW,PHL,678,660,201.75,WN,0.982,201.1,WN,0.982,201.1,"Chicago, IL
(41.775002, -87.696388)","Philadelphia, PA
(39.951061, -75.16562)",201721323214100MDWPHL
Table 1a,2017,2,30977,30466,"Chicago, IL","Phoenix, AZ",13232,14107,MDW,PHX,1444,1342,183.83,WN,0.988,183.71,WN,0.988,183.71,"Chicago, IL
(41.775002, -87.696388)","Phoenix, AZ
(30.406931, -87.217578)",201721323214107MDWPHX
Table 1a,2017,2,30977,30198,"Chicago, IL","Pittsburgh, PA",13232,14122,MDW,PIT,413,412,186.96,WN,0.9936,186.8,WN,0.9936,186.8,"Chicago, IL
(41.775002, -87.696388)","Pittsburgh, PA
(40.442169, -79.994945)",201721323214122MDWPIT
Table 1a,2017,2,30977,34492,"Chicago, IL","Raleigh/Durham, NC",13232,14492,MDW,RDU,646,473,189.52,WN,0.9698,188.11,WN,0.9698,188.11,"Chicago, IL
(41.775002, -87.696388)","Raleigh/Durham, NC
(42.673348, -72.179683)",201721323214492MDWRDU
Table 1a,2017,2,30977,34524,"Chicago, IL","Richmond, VA",13232,14524,MDW,RIC,642,31,225.42,WN,0.6206,194.87,WN,0.6206,194.87,"Chicago, IL
(41.775002, -87.696388)","Richmond, VA
(37.540759, -77.433932)",201721323214524MDWRIC
Table 1a,2017,2,30977,34570,"Chicago, IL","Reno, NV",13232,14570,MDW,RNO,1680,99,252.71,WN,0.9944,252.28,WN,0.9944,252.28,"Chicago, IL
(41.775002, -87.696388)","Reno, NV
(30.177159, -95.162771)",201721323214570MDWRNO
Table 1a,2017,2,30977,34576,"Chicago, IL","Rochester, NY",13232,14576,MDW,ROC,528,10,235.49,WN,0.7283,231.36,WN,0.7283,231.36,"Chicago, IL
(41.775002, -87.696388)","Rochester, NY
(43.155708, -77.612547)",201721323214576MDWROC
Table 1a,2017,2,30977,31714,"Chicago, IL","Fort Myers, FL",13232,14635,MDW,RSW,1120,732,172.77,WN,0.9802,171.93,WN,0.9802,171.93,"Chicago, IL
(41.775002, -87.696388)","Fort Myers, FL
(40.253979, -103.801495)",201721323214635MDWRSW
Table 1a,2017,2,30977,33570,"Chicago, IL","San Diego, CA",13232,14679,MDW,SAN,1728,651,215.97,WN,0.9825,215.65,WN,0.9825,215.65,"Chicago, IL
(41.775002, -87.696388)","San Diego, CA
(32.71576, -117.163817)",201721323214679MDWSAN
Table 1a,2017,2,30977,33214,"Chicago, IL","San Antonio, TX",13232,14683,MDW,SAT,1041,373,202.78,WN,0.9517,201.22,WN,0.9517,201.22,"Chicago, IL
(41.775002, -87.696388)","San Antonio, TX
(29.425173, -98.494599)",201721323214683MDWSAT
Table 1a,2017,2,30977,34685,"Chicago, IL","Savannah, GA",13232,14685,MDW,SAV,773,11,343.12,DL,0.9903,342.64,DL,0.9903,342.64,"Chicago, IL
(41.775002, -87.696388)","Savannah, GA
(40.115007, -111.654713)",201721323214685MDWSAV
Table 1a,2017,2,30977,33044,"Chicago, IL","Louisville, KY",13232,14730,MDW,SDF,286,198,179.92,WN,0.99,180.18,WN,0.99,180.18,"Chicago, IL
(41.775002, -87.696388)","Louisville, KY
(38.256078, -85.751569)",201721323214730MDWSDF
Table 1a,2017,2,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,328,258.63,WN,0.9611,256.85,WN,0.9611,256.85,"Chicago, IL
(41.775002, -87.696388)","Seattle, WA
(47.603229, -122.33028)",201721323214747MDWSEA
Table 1a,2017,2,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,14771,MDW,SFO,1855,336,242.1,WN,0.9398,243.87,DL,0.0471,214.86,"Chicago, IL
(41.775002, -87.696388)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721323214771MDWSFO
Table 1a,2017,2,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,14831,MDW,SJC,1855,171,246.32,WN,0.9755,245.42,WN,0.9755,245.42,"Chicago, IL
(41.775002, -87.696388)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721323214831MDWSJC
Table 1a,2017,2,30977,34614,"Chicago, IL","Salt Lake City, UT",13232,14869,MDW,SLC,1259,210,199.3,WN,0.9514,195.89,WN,0.9514,195.89,"Chicago, IL
(41.775002, -87.696388)","Salt Lake City, UT
(40.758478, -111.888142)",201721323214869MDWSLC
Table 1a,2017,2,30977,33192,"Chicago, IL","Sacramento, CA",13232,14893,MDW,SMF,1790,276,238.01,WN,0.9797,237.06,WN,0.9797,237.06,"Chicago, IL
(41.775002, -87.696388)","Sacramento, CA
(38.582087, -121.50012)",201721323214893MDWSMF
Table 1a,2017,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,14908,MDW,SNA,1751,150,257.65,WN,0.9685,255.88,WN,0.9685,255.88,"Chicago, IL
(41.775002, -87.696388)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721323214908MDWSNA
Table 1a,2017,2,30977,31123,"Chicago, IL","St. Louis, MO",13232,15016,MDW,STL,258,599,192.24,WN,0.9998,192.21,WN,0.9998,192.21,"Chicago, IL
(41.775002, -87.696388)","St. Louis, MO
(38.630276, -90.200309)",201721323215016MDWSTL
Table 1a,2017,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,15070,MDW,SWF,773,4,172.23,DL,1,172.23,DL,1,172.23,"Chicago, IL
(41.775002, -87.696388)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721323215070MDWSWF
Table 1a,2017,2,30977,35096,"Chicago, IL","Syracuse, NY",13232,15096,MDW,SYR,607,2,368.95,DL,1,368.95,DL,1,368.95,"Chicago, IL
(41.775002, -87.696388)","Syracuse, NY
(43.047945, -76.147448)",201721323215096MDWSYR
Table 1a,2017,2,30977,33195,"Chicago, IL","Tampa, FL (Metropolitan Area)",13232,15304,MDW,TPA,1012,1085,169.54,WN,0.9696,168.78,WN,0.9696,168.78,"Chicago, IL
(41.775002, -87.696388)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721323215304MDWTPA
Table 1a,2017,2,30977,34653,"Chicago, IL","Tulsa, OK",13232,15370,MDW,TUL,585,32,258.27,WN,0.9525,256.81,WN,0.9525,256.81,"Chicago, IL
(41.775002, -87.696388)","Tulsa, OK
(61.096484, -160.967455)",201721323215370MDWTUL
Table 1a,2017,2,30977,30436,"Chicago, IL","Tucson, AZ",13232,15376,MDW,TUS,1440,88,260.64,WN,0.9788,259.95,WN,0.9788,259.95,"Chicago, IL
(41.775002, -87.696388)","Tucson, AZ
(35.167852, -103.726151)",201721323215376MDWTUS
Table 1a,2017,2,30977,35412,"Chicago, IL","Knoxville, TN",13232,15412,MDW,TYS,475,8,290.56,DL,0.971,293.01,DL,0.971,293.01,"Chicago, IL
(41.775002, -87.696388)","Knoxville, TN
(35.962631, -83.916677)",201721323215412MDWTYS
Table 1a,2017,2,30977,31834,"Chicago, IL","Fayetteville, AR",13232,15919,MDW,XNA,522,1,405.43,DL,1,405.43,DL,1,405.43,"Chicago, IL
(41.775002, -87.696388)","Fayetteville, AR
(36.061928, -94.160583)",201721323215919MDWXNA
Table 1a,2017,2,33244,30466,"Memphis, TN","Phoenix, AZ",13244,10466,MEM,AZA,1264,42,82.89,G4,1,82.89,G4,1,82.89,"Memphis, TN
(35.143378, -90.052136)","Phoenix, AZ
(30.406931, -87.217578)",201721324410466MEMAZA
Table 1a,2017,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",13244,10821,MEM,BWI,787,299,194.62,WN,0.803,183.23,WN,0.803,183.23,"Memphis, TN
(35.143378, -90.052136)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721324410821MEMBWI
Table 1a,2017,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",13244,11278,MEM,DCA,787,342,239.04,AA,0.8611,233.42,WN,0.0309,202.85,"Memphis, TN
(35.143378, -90.052136)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721324411278MEMDCA
Table 1a,2017,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,11618,MEM,EWR,1002,179,319.19,UA,0.7061,332.95,AA,0.1268,262.6,"Memphis, TN
(35.143378, -90.052136)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721324411618MEMEWR
Table 1a,2017,2,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",13244,11697,MEM,FLL,859,188,171.51,G4,0.4877,85.86,G4,0.4877,85.86,"Memphis, TN
(35.143378, -90.052136)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721324411697MEMFLL
Table 1a,2017,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12197,MEM,HPN,1002,14,310.34,DL,0.5935,308.09,DL,0.5935,308.09,"Memphis, TN
(35.143378, -90.052136)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721324412197MEMHPN
Table 1a,2017,2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",13244,12264,MEM,IAD,787,29,275.45,DL,0.5356,278.7,UA,0.1873,237.54,"Memphis, TN
(35.143378, -90.052136)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721324412264MEMIAD
Table 1a,2017,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12391,MEM,ISP,1002,10,247.33,WN,0.8333,227.72,WN,0.8333,227.72,"Memphis, TN
(35.143378, -90.052136)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721324412391MEMISP
Table 1a,2017,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12478,MEM,JFK,1002,32,286.16,AA,0.6519,270.73,AA,0.6519,270.73,"Memphis, TN
(35.143378, -90.052136)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721324412478MEMJFK
Table 1a,2017,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12953,MEM,LGA,1002,361,281.79,DL,0.4768,299.51,AA,0.4576,273.25,"Memphis, TN
(35.143378, -90.052136)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721324412953MEMLGA
Table 1a,2017,2,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",13244,13303,MEM,MIA,859,106,269.5,AA,0.6463,263.79,AA,0.6463,263.79,"Memphis, TN
(35.143378, -90.052136)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721324413303MEMMIA
